city,outcome,outcome_label,outcome_value,exposure,exposure_value,percentile_25,percentile_75,cat,date_of_access,source,geo_level
Austin,Incidence,Cases per 100K,21782.4644462472,Social Vulnerability Index (SVI),0.498912705809258,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
Baltimore,Incidence,Cases per 100K,20564.4366798461,Social Vulnerability Index (SVI),0.835663249456353,0.526250388319354,0.713886300093197,top,2022-06-30,LHD,county
Boston,Incidence,Cases per 100K,29520.6453499031,Social Vulnerability Index (SVI),0.713264989127058,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Charlotte,Incidence,Cases per 100K,27852.8861386908,Social Vulnerability Index (SVI),0.422491456974216,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
Chicago,Incidence,Cases per 100K,23575.3085216868,Social Vulnerability Index (SVI),0.67816091954023,0.526250388319354,0.713886300093197,middle,2022-06-29,LHD,city
Cleveland,Incidence,Cases per 100K,75464.7245394283,Social Vulnerability Index (SVI),0.696800248524387,0.526250388319354,0.713886300093197,middle,2022-06-30,LHD,county
Columbus,Incidence,Cases per 100K,35544.5829676753,Social Vulnerability Index (SVI),0.558558558558559,0.526250388319354,0.713886300093197,middle,2022-06-30,LHD,county
Dallas,Incidence,Cases per 100K,22548.8404608131,Social Vulnerability Index (SVI),0.713886300093197,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,county
Denver,Incidence,Cases per 100K,27373.0899996092,Social Vulnerability Index (SVI),0.521279900590245,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,city
Detroit,Incidence,Cases per 100K,25273.3775663624,Social Vulnerability Index (SVI),0.87138863000932,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,county
Fort Worth,Incidence,Cases per 100K,28091.3852784577,Social Vulnerability Index (SVI),0.497048772910842,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
Houston,Incidence,Cases per 100K,23283.5860919985,Social Vulnerability Index (SVI),0.688101894998447,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Indianapolis,Incidence,Cases per 100K,27226.6547283986,Social Vulnerability Index (SVI),0.779745262503883,0.526250388319354,0.713886300093197,top,2022-06-28,LHD,county
Kansas City,Incidence,Cases per 100K,14037.1294303784,Social Vulnerability Index (SVI),0.579683131407269,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Las Vegas (Metro),Incidence,Cases per 100K,26075.1812450625,Social Vulnerability Index (SVI),0.701460080770426,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Los Angeles,Incidence,Cases per 100K,30798.6488174085,Social Vulnerability Index (SVI),0.727244485865176,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,county
Minneapolis,Incidence,Cases per 100K,25066.1394543257,Social Vulnerability Index (SVI),0.392979186082634,0.526250388319354,0.713886300093197,bottom,2022-06-23,LHD,city
New York City,Incidence,Cases per 100K,26141.0428115538,Social Vulnerability Index (SVI),0.712767940354147,0.526250388319354,0.713886300093197,middle,2022-06-30,LHD,city
Oakland,Incidence,Cases per 100K,19369.87664039,Social Vulnerability Index (SVI),0.53650201926064,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Philadelphia,Incidence,Cases per 100K,21137.0474036984,Social Vulnerability Index (SVI),0.929791860826344,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,city
Phoenix,Incidence,Cases per 100K,30507.1569393837,Social Vulnerability Index (SVI),0.606088847468158,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Portland,Incidence,Cases per 100K,17338.3997635119,Social Vulnerability Index (SVI),0.526250388319354,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
San Antonio,Incidence,Cases per 100K,29850.925128232,Social Vulnerability Index (SVI),0.827275551413482,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,county
San Diego,Incidence,Cases per 100K,26612.2085420553,Social Vulnerability Index (SVI),0.5793724759242,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
San Francisco,Incidence,Cases per 100K,17722.3899122361,Social Vulnerability Index (SVI),0.546132339235788,0.526250388319354,0.713886300093197,middle,2022-06-25,LHD,city
San Jose,Incidence,Cases per 100K,36963.5785110296,Social Vulnerability Index (SVI),0.454488971730351,0.526250388319354,0.713886300093197,bottom,2022-06-28,LHD,county
Seattle,Incidence,Cases per 100K,20792.9291323562,Social Vulnerability Index (SVI),0.436470953712333,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
Washington,Incidence,Cases per 100K,22279.149554064,Social Vulnerability Index (SVI),0.661385523454489,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,city
Austin,Incidence,Cases per 100K,21782.4644462472,SVI -  Housing Type & Transportation,0.829450139794967,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Baltimore,Incidence,Cases per 100K,20564.4366798461,SVI -  Housing Type & Transportation,0.878533706119913,0.703324013668841,0.90990990990991,middle,2022-06-30,LHD,county
Boston,Incidence,Cases per 100K,29520.6453499031,SVI -  Housing Type & Transportation,0.975458216837527,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,county
Charlotte,Incidence,Cases per 100K,27852.8861386908,SVI -  Housing Type & Transportation,0.512270891581236,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Chicago,Incidence,Cases per 100K,23575.3085216868,SVI -  Housing Type & Transportation,0.880397639018329,0.703324013668841,0.90990990990991,middle,2022-06-29,LHD,city
Cleveland,Incidence,Cases per 100K,75464.7245394283,SVI -  Housing Type & Transportation,0.621310966138552,0.703324013668841,0.90990990990991,bottom,2022-06-30,LHD,county
Columbus,Incidence,Cases per 100K,35544.5829676753,SVI -  Housing Type & Transportation,0.707051879465673,0.703324013668841,0.90990990990991,middle,2022-06-30,LHD,county
Dallas,Incidence,Cases per 100K,22548.8404608131,SVI -  Housing Type & Transportation,0.730351040695868,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Denver,Incidence,Cases per 100K,27373.0899996092,SVI -  Housing Type & Transportation,0.863311587449519,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,city
Detroit,Incidence,Cases per 100K,25273.3775663624,SVI -  Housing Type & Transportation,0.678782230506369,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Fort Worth,Incidence,Cases per 100K,28091.3852784577,SVI -  Housing Type & Transportation,0.468157812985399,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Houston,Incidence,Cases per 100K,23283.5860919985,SVI -  Housing Type & Transportation,0.657657657657658,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Indianapolis,Incidence,Cases per 100K,27226.6547283986,SVI -  Housing Type & Transportation,0.666666666666667,0.703324013668841,0.90990990990991,bottom,2022-06-28,LHD,county
Kansas City,Incidence,Cases per 100K,14037.1294303784,SVI -  Housing Type & Transportation,0.605778191985089,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Las Vegas (Metro),Incidence,Cases per 100K,26075.1812450625,SVI -  Housing Type & Transportation,0.736564150357254,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Los Angeles,Incidence,Cases per 100K,30798.6488174085,SVI -  Housing Type & Transportation,0.908356632494564,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Minneapolis,Incidence,Cases per 100K,25066.1394543257,SVI -  Housing Type & Transportation,0.801180490835663,0.703324013668841,0.90990990990991,middle,2022-06-23,LHD,city
New York City,Incidence,Cases per 100K,26141.0428115538,SVI -  Housing Type & Transportation,0.912146629388009,0.703324013668841,0.90990990990991,top,2022-06-30,LHD,city
Oakland,Incidence,Cases per 100K,19369.87664039,SVI -  Housing Type & Transportation,0.913016464740603,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,county
Philadelphia,Incidence,Cases per 100K,21137.0474036984,SVI -  Housing Type & Transportation,0.911463187325256,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,city
Phoenix,Incidence,Cases per 100K,30507.1569393837,SVI -  Housing Type & Transportation,0.703324013668841,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Portland,Incidence,Cases per 100K,17338.3997635119,SVI -  Housing Type & Transportation,0.939111525318422,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,county
San Antonio,Incidence,Cases per 100K,29850.925128232,SVI -  Housing Type & Transportation,0.799627213420317,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
San Diego,Incidence,Cases per 100K,26612.2085420553,SVI -  Housing Type & Transportation,0.855234544889717,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
San Francisco,Incidence,Cases per 100K,17722.3899122361,SVI -  Housing Type & Transportation,0.955265610438024,0.703324013668841,0.90990990990991,top,2022-06-25,LHD,city
San Jose,Incidence,Cases per 100K,36963.5785110296,SVI -  Housing Type & Transportation,0.771357564461013,0.703324013668841,0.90990990990991,middle,2022-06-28,LHD,county
Seattle,Incidence,Cases per 100K,20792.9291323562,SVI -  Housing Type & Transportation,0.885368126747437,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Washington,Incidence,Cases per 100K,22279.149554064,SVI -  Housing Type & Transportation,0.974836905871389,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,city
Austin,Incidence,Cases per 100K,21782.4644462472,SVI - Household Composition & Disability,0.0254737496116806,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
Baltimore,Incidence,Cases per 100K,20564.4366798461,SVI - Household Composition & Disability,0.424666045355701,0.0385212799005903,0.319975147561355,top,2022-06-30,LHD,county
Boston,Incidence,Cases per 100K,29520.6453499031,SVI - Household Composition & Disability,0.0851196023609817,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Charlotte,Incidence,Cases per 100K,27852.8861386908,SVI - Household Composition & Disability,0.145697421559491,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Chicago,Incidence,Cases per 100K,23575.3085216868,SVI - Household Composition & Disability,0.146318732525629,0.0385212799005903,0.319975147561355,middle,2022-06-29,LHD,city
Cleveland,Incidence,Cases per 100K,75464.7245394283,SVI - Household Composition & Disability,0.527493010251631,0.0385212799005903,0.319975147561355,top,2022-06-30,LHD,county
Columbus,Incidence,Cases per 100K,35544.5829676753,SVI - Household Composition & Disability,0.260950605778192,0.0385212799005903,0.319975147561355,middle,2022-06-30,LHD,county
Dallas,Incidence,Cases per 100K,22548.8404608131,SVI - Household Composition & Disability,0.307548928238583,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Denver,Incidence,Cases per 100K,27373.0899996092,SVI - Household Composition & Disability,0.0257844050947499,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,city
Detroit,Incidence,Cases per 100K,25273.3775663624,SVI - Household Composition & Disability,0.695557626592109,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
Fort Worth,Incidence,Cases per 100K,28091.3852784577,SVI - Household Composition & Disability,0.226778502640572,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Houston,Incidence,Cases per 100K,23283.5860919985,SVI - Household Composition & Disability,0.265299782541162,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Indianapolis,Incidence,Cases per 100K,27226.6547283986,SVI - Household Composition & Disability,0.512581547064306,0.0385212799005903,0.319975147561355,top,2022-06-28,LHD,county
Kansas City,Incidence,Cases per 100K,14037.1294303784,SVI - Household Composition & Disability,0.447654551102827,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
Las Vegas (Metro),Incidence,Cases per 100K,26075.1812450625,SVI - Household Composition & Disability,0.319975147561355,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
Los Angeles,Incidence,Cases per 100K,30798.6488174085,SVI - Household Composition & Disability,0.113078595837217,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Minneapolis,Incidence,Cases per 100K,25066.1394543257,SVI - Household Composition & Disability,0.0428704566635601,0.0385212799005903,0.319975147561355,middle,2022-06-23,LHD,city
New York City,Incidence,Cases per 100K,26141.0428115538,SVI - Household Composition & Disability,0.205032618825722,0.0385212799005903,0.319975147561355,middle,2022-06-30,LHD,city
Oakland,Incidence,Cases per 100K,19369.87664039,SVI - Household Composition & Disability,0.0149114631873253,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
Philadelphia,Incidence,Cases per 100K,21137.0474036984,SVI - Household Composition & Disability,0.583100341721031,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,city
Phoenix,Incidence,Cases per 100K,30507.1569393837,SVI - Household Composition & Disability,0.257844050947499,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Portland,Incidence,Cases per 100K,17338.3997635119,SVI - Household Composition & Disability,0.027027027027027,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
San Antonio,Incidence,Cases per 100K,29850.925128232,SVI - Household Composition & Disability,0.504815159987574,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
San Diego,Incidence,Cases per 100K,26612.2085420553,SVI - Household Composition & Disability,0.0385212799005903,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
San Francisco,Incidence,Cases per 100K,17722.3899122361,SVI - Household Composition & Disability,0.00590245417831625,0.0385212799005903,0.319975147561355,bottom,2022-06-25,LHD,city
San Jose,Incidence,Cases per 100K,36963.5785110296,SVI - Household Composition & Disability,0.0183286735010873,0.0385212799005903,0.319975147561355,bottom,2022-06-28,LHD,county
Seattle,Incidence,Cases per 100K,20792.9291323562,SVI - Household Composition & Disability,0.00900900900900901,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
Washington,Incidence,Cases per 100K,22279.149554064,SVI - Household Composition & Disability,0.0984777881329605,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,city
Austin,Incidence,Cases per 100K,21782.4644462472,SVI - Minority Status & Language,0.924510717614166,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Baltimore,Incidence,Cases per 100K,20564.4366798461,SVI - Minority Status & Language,0.890959925442684,0.887853370611991,0.949673811742777,middle,2022-06-30,LHD,county
Boston,Incidence,Cases per 100K,29520.6453499031,SVI - Minority Status & Language,0.941286113699907,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Charlotte,Incidence,Cases per 100K,27852.8861386908,SVI - Minority Status & Language,0.915812364088226,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Chicago,Incidence,Cases per 100K,23575.3085216868,SVI - Minority Status & Language,0.938490214352283,0.887853370611991,0.949673811742777,middle,2022-06-29,LHD,city
Cleveland,Incidence,Cases per 100K,75464.7245394283,SVI - Minority Status & Language,0.821062441752097,0.887853370611991,0.949673811742777,bottom,2022-06-30,LHD,county
Columbus,Incidence,Cases per 100K,35544.5829676753,SVI - Minority Status & Language,0.82385834109972,0.887853370611991,0.949673811742777,bottom,2022-06-30,LHD,county
Dallas,Incidence,Cases per 100K,22548.8404608131,SVI - Minority Status & Language,0.965206585896241,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Denver,Incidence,Cases per 100K,27373.0899996092,SVI - Minority Status & Language,0.910531220876048,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,city
Detroit,Incidence,Cases per 100K,25273.3775663624,SVI - Minority Status & Language,0.882261571916745,0.887853370611991,0.949673811742777,bottom,2022-06-30,JHU,county
Fort Worth,Incidence,Cases per 100K,28091.3852784577,SVI - Minority Status & Language,0.926685305995651,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Houston,Incidence,Cases per 100K,23283.5860919985,SVI - Minority Status & Language,0.963963963963964,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Indianapolis,Incidence,Cases per 100K,27226.6547283986,SVI - Minority Status & Language,0.887853370611991,0.887853370611991,0.949673811742777,bottom,2022-06-28,LHD,county
Kansas City,Incidence,Cases per 100K,14037.1294303784,SVI - Minority Status & Language,0.798695246971109,0.887853370611991,0.949673811742777,bottom,2022-06-30,JHU,county
Las Vegas (Metro),Incidence,Cases per 100K,26075.1812450625,SVI - Minority Status & Language,0.937868903386145,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Los Angeles,Incidence,Cases per 100K,30798.6488174085,SVI - Minority Status & Language,0.968934451693072,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Minneapolis,Incidence,Cases per 100K,25066.1394543257,SVI - Minority Status & Language,0.816713264989127,0.887853370611991,0.949673811742777,bottom,2022-06-23,LHD,city
New York City,Incidence,Cases per 100K,26141.0428115538,SVI - Minority Status & Language,0.943460702081392,0.887853370611991,0.949673811742777,middle,2022-06-30,LHD,city
Oakland,Incidence,Cases per 100K,19369.87664039,SVI - Minority Status & Language,0.954954954954955,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
